Broker,Year,Period_Type,Period_Number,Market,Submarket,Secondary Submarket,Property Type,Inventory SF,Vacancy Q,Net Absorption Q,Under Construction Q,Asking Rent Q,Delivered Q,Leasing Activity Q,LocationID,Prev_Year,Prev_Period_Type,Prev_Period_Number,Prev_Inventory_SF,Prev_Vacancy_Q,Prev_Asking_Rent_Q,Prev_Net_Absorption_Q,Quarter_Gap,Rent_Pct_Change,Inventory_Pct_Change,Vacancy_Pct_Change,Net_Absorption_Change
CBRE,2023,Q,4,Des Moines,Ankeny,N/A,Modern Bulk Warehouse & Distribution,3969432.0,0.1387,0.0,0.0,6.5,,,Des Moines_Ankeny_N/A_Modern Bulk Warehouse & Distribution,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Ankeny,N/A,Modern Bulk Warehouse & Distribution,3969432.0,0.099,157500.0,0.0,6.5,,,Des Moines_Ankeny_N/A_Modern Bulk Warehouse & Distribution,2023,Q,4,3969432.0,0.1387,6.5,0.0,1,0.0,0.0,-28.999999999999996,15750000.0
CBRE,2025,Q,1,Des Moines,Ankeny,N/A,N/A,9095010.0,0.023,-4850.0,0.0,6.59,0.0,,Des Moines_Ankeny_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,2,Des Moines,Ankeny,N/A,Warehouse & Distribution,4928314.0,0.092,221171.0,0.0,6.0,,,Des Moines_Ankeny_N/A_Warehouse & Distribution,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Ankeny,N/A,Warehouse & Distribution,5211314.0,0.1173,-9475.0,0.0,6.25,,,Des Moines_Ankeny_N/A_Warehouse & Distribution,2023,Q,2,4928314.0,0.092,6.0,221171.0,2,4.0,6.0,28.000000000000004,-23064600.0
CBRE,2024,Q,1,Des Moines,Ankeny,N/A,Warehouse & Distribution,5211314.0,0.087,157500.0,0.0,6.25,,,Des Moines_Ankeny_N/A_Warehouse & Distribution,2023,Q,4,5211314.0,0.1173,6.25,-9475.0,1,0.0,0.0,-26.0,16697500.0
CBRE,2024,Q,3,Des Moines,Ankeny,N/A,Warehouse & Distribution,5211314.0,0.0927,30000.0,0.0,6.25,,,Des Moines_Ankeny_N/A_Warehouse & Distribution,2024,Q,1,5211314.0,0.087,6.25,157500.0,2,0.0,0.0,7.000000000000001,-12750000.0
CBRE,2024,Q,4,Des Moines,Ankeny,N/A,Warehouse & Distribution,5211314.0,0.0927,0.0,0.0,6.25,,,Des Moines_Ankeny_N/A_Warehouse & Distribution,2024,Q,3,5211314.0,0.0927,6.25,30000.0,1,0.0,0.0,0.0,-3000000.0
CBRE,2023,Q,4,Des Moines,CBD,N/A,Flex,327856.0,0.0335,0.0,0.0,9.0,,,Des Moines_CBD_N/A_Flex,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,CBD,N/A,Flex,327856.0,0.0335,0.0,0.0,9.0,,,Des Moines_CBD_N/A_Flex,2023,Q,4,327856.0,0.0335,9.0,0.0,1,0.0,0.0,0.0,0.0
CBRE,2024,Q,3,Des Moines,CBD,N/A,Flex,327856.0,0.0541,0.0,0.0,9.0,,,Des Moines_CBD_N/A_Flex,2024,Q,1,327856.0,0.0335,9.0,0.0,2,0.0,0.0,61.0,0.0
CBRE,2025,Q,2,Des Moines,CBD,N/A,Industrial,878700.0,0.024,-2500.0,0.0,6.67,0.0,,Des Moines_CBD_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,CBD,N/A,Manufacturing,0.0,0.0,0.0,0.0,0.0,,,Des Moines_CBD_N/A_Manufacturing,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,CBD,N/A,Manufacturing,0.0,0.0,0.0,0.0,0.0,,,Des Moines_CBD_N/A_Manufacturing,2023,Q,4,0.0,0.0,0.0,0.0,1,,,,0.0
CBRE,2024,Q,3,Des Moines,CBD,N/A,Manufacturing,0.0,0.0,0.0,0.0,0.0,,,Des Moines_CBD_N/A_Manufacturing,2024,Q,1,0.0,0.0,0.0,0.0,2,,,,0.0
CBRE,2024,Q,3,Des Moines,CBD,N/A,Modern Bulk,0.0,0.0,0.0,0.0,0.0,,,Des Moines_CBD_N/A_Modern Bulk,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,CBD,N/A,Modern Bulk Warehouse & Distribution,0.0,0.0,0.0,0.0,0.0,,,Des Moines_CBD_N/A_Modern Bulk Warehouse & Distribution,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,CBD,N/A,Modern Bulk Warehouse & Distribution,0.0,0.0,0.0,0.0,0.0,,,Des Moines_CBD_N/A_Modern Bulk Warehouse & Distribution,2023,Q,4,0.0,0.0,0.0,0.0,1,,,,0.0
CBRE,2025,Q,1,Des Moines,CBD,N/A,N/A,852900.0,0.022,0.0,0.0,6.62,0.0,,Des Moines_CBD_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,2,Des Moines,CBD,N/A,Warehouse & Distribution,594479.0,0.023,0.0,0.0,5.86,,,Des Moines_CBD_N/A_Warehouse & Distribution,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,CBD,N/A,Warehouse & Distribution,594479.0,0.0079,0.0,0.0,6.0,,,Des Moines_CBD_N/A_Warehouse & Distribution,2023,Q,2,594479.0,0.023,5.86,0.0,2,2.0,0.0,-66.0,0.0
CBRE,2024,Q,1,Des Moines,CBD,N/A,Warehouse & Distribution,594479.0,0.0079,0.0,0.0,6.0,,,Des Moines_CBD_N/A_Warehouse & Distribution,2023,Q,4,594479.0,0.0079,6.0,0.0,1,0.0,0.0,0.0,0.0
CBRE,2024,Q,3,Des Moines,CBD,N/A,Warehouse & Distribution,594479.0,0.0,0.0,0.0,6.0,,,Des Moines_CBD_N/A_Warehouse & Distribution,2024,Q,1,594479.0,0.0079,6.0,0.0,2,0.0,0.0,-100.0,0.0
CBRE,2024,Q,4,Des Moines,CBD,N/A,Warehouse & Distribution,594479.0,0.0,0.0,0.0,6.0,,,Des Moines_CBD_N/A_Warehouse & Distribution,2024,Q,3,594479.0,0.0,6.0,0.0,1,0.0,0.0,,0.0
CBRE,2024,Q,4,Des Moines,Des Moines Market Total,N/A,Warehouse & Distribution,44533821.0,0.0943,319987.0,0.0,6.15,,,Des Moines_Des Moines Market Total_N/A_Warehouse & Distribution,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Greater DSM,N/A,Flex,11075234.0,0.0599,36445.0,76800.0,9.25,,,Des Moines_Greater DSM_N/A_Flex,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Greater DSM,N/A,Flex,11075234.0,0.0521,85339.0,76800.0,9.5,,,Des Moines_Greater DSM_N/A_Flex,2023,Q,4,11075234.0,0.0599,9.25,36445.0,1,3.0,0.0,-13.0,4889400.0
CBRE,2024,Q,3,Des Moines,Greater DSM,N/A,Flex,11390177.0,0.051,32855.0,0.0,9.5,,,Des Moines_Greater DSM_N/A_Flex,2024,Q,1,11075234.0,0.0521,9.5,85339.0,2,0.0,3.0,-2.0,-5248400.0
CBRE,2023,Q,4,Des Moines,Greater DSM,N/A,Manufacturing,11903777.0,0.0079,0.0,0.0,6.3,,,Des Moines_Greater DSM_N/A_Manufacturing,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Greater DSM,N/A,Manufacturing,11903777.0,0.0111,-57388.0,0.0,6.3,,,Des Moines_Greater DSM_N/A_Manufacturing,2023,Q,4,11903777.0,0.0079,6.3,0.0,1,0.0,0.0,41.0,-5738800.0
CBRE,2024,Q,3,Des Moines,Greater DSM,N/A,Manufacturing,11903777.0,0.02,0.0,0.0,6.3,,,Des Moines_Greater DSM_N/A_Manufacturing,2024,Q,1,11903777.0,0.0111,6.3,-57388.0,2,0.0,0.0,80.0,5738800.0
CBRE,2024,Q,3,Des Moines,Greater DSM,N/A,Modern Bulk,22022259.0,0.1608,105000.0,0.0,6.5,,,Des Moines_Greater DSM_N/A_Modern Bulk,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Greater DSM,N/A,Modern Bulk Warehouse & Distribution,21239034.0,0.1238,0.0,685034.0,6.25,,,Des Moines_Greater DSM_N/A_Modern Bulk Warehouse & Distribution,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Greater DSM,N/A,Modern Bulk Warehouse & Distribution,21239034.0,0.1164,157500.0,685034.0,6.5,,,Des Moines_Greater DSM_N/A_Modern Bulk Warehouse & Distribution,2023,Q,4,21239034.0,0.1238,6.25,0.0,1,4.0,0.0,-6.0,15750000.0
CBRE,2024,Q,3,Des Moines,Greater DSM,N/A,N/A,67827777.0,0.102,230180.0,0.0,6.15,761834.0,277000.0,Des Moines_Greater DSM_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,2,Des Moines,Greater DSM,N/A,Warehouse & Distribution,43500846.0,0.063,240381.0,234348.0,5.99,,,Des Moines_Greater DSM_N/A_Warehouse & Distribution,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Greater DSM,N/A,Warehouse & Distribution,43849135.0,0.0797,-76731.0,685034.0,6.15,,,Des Moines_Greater DSM_N/A_Warehouse & Distribution,2023,Q,2,43500846.0,0.063,5.99,240381.0,2,3.0,1.0,27.0,-31711200.0
CBRE,2024,Q,1,Des Moines,Greater DSM,N/A,Warehouse & Distribution,43849135.0,0.0757,175500.0,685034.0,6.15,,,Des Moines_Greater DSM_N/A_Warehouse & Distribution,2023,Q,4,43849135.0,0.0797,6.15,-76731.0,1,0.0,0.0,-5.0,25223100.0
CBRE,2024,Q,3,Des Moines,Greater DSM,N/A,Warehouse & Distribution,44533821.0,0.1015,197325.0,0.0,6.15,,,Des Moines_Greater DSM_N/A_Warehouse & Distribution,2024,Q,1,43849135.0,0.0757,6.15,175500.0,2,0.0,2.0,34.0,2182500.0
CBRE,2025,Q,1,Des Moines,Market Total,N/A,Industrial,66520057.0,0.063,56137.0,397000.0,7.0,0.0,,Des Moines_Market Total_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Northeast,N/A,Flex,3430884.0,0.0455,23181.0,0.0,9.0,,,Des Moines_Northeast_N/A_Flex,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Northeast,N/A,Flex,3430884.0,0.0372,28570.0,0.0,9.68,,,Des Moines_Northeast_N/A_Flex,2023,Q,4,3430884.0,0.0455,9.0,23181.0,1,8.0,0.0,-18.0,538900.0
CBRE,2024,Q,3,Des Moines,Northeast,N/A,Flex,3538857.0,0.0397,6000.0,0.0,9.68,,,Des Moines_Northeast_N/A_Flex,2024,Q,1,3430884.0,0.0372,9.68,28570.0,2,0.0,3.0,7.000000000000001,-2257000.0
CBRE,2025,Q,2,Des Moines,Northeast,N/A,Industrial,26303573.0,0.072,699640.0,0.0,6.2,342000.0,,Des Moines_Northeast_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Northeast,N/A,Manufacturing,3779644.0,0.025,0.0,0.0,7.0,,,Des Moines_Northeast_N/A_Manufacturing,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Northeast,N/A,Manufacturing,3779644.0,0.0197,0.0,0.0,7.0,,,Des Moines_Northeast_N/A_Manufacturing,2023,Q,4,3779644.0,0.025,7.0,0.0,1,0.0,0.0,-21.0,0.0
CBRE,2024,Q,3,Des Moines,Northeast,N/A,Manufacturing,3779644.0,0.0187,0.0,0.0,7.0,,,Des Moines_Northeast_N/A_Manufacturing,2024,Q,1,3779644.0,0.0197,7.0,0.0,2,0.0,0.0,-5.0,0.0
CBRE,2024,Q,3,Des Moines,Northeast,N/A,Modern Bulk,8915145.0,0.1807,75000.0,0.0,6.25,,,Des Moines_Northeast_N/A_Modern Bulk,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Northeast,N/A,Modern Bulk Warehouse & Distribution,8915145.0,0.1654,0.0,0.0,6.25,,,Des Moines_Northeast_N/A_Modern Bulk Warehouse & Distribution,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Northeast,N/A,Modern Bulk Warehouse & Distribution,8915145.0,0.1654,0.0,0.0,6.25,,,Des Moines_Northeast_N/A_Modern Bulk Warehouse & Distribution,2023,Q,4,8915145.0,0.1654,6.25,0.0,1,0.0,0.0,0.0,0.0
CBRE,2025,Q,1,Des Moines,Northeast,N/A,N/A,25922516.0,0.066,103462.0,342000.0,6.49,0.0,,Des Moines_Northeast_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,2,Des Moines,Northeast,N/A,Warehouse & Distribution,17731946.0,0.088,-55866.0,0.0,5.86,,,Des Moines_Northeast_N/A_Warehouse & Distribution,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Northeast,N/A,Warehouse & Distribution,17737235.0,0.1124,-31600.0,0.0,6.25,,,Des Moines_Northeast_N/A_Warehouse & Distribution,2023,Q,2,17731946.0,0.088,5.86,-55866.0,2,7.000000000000001,0.0,28.000000000000004,2426600.0
CBRE,2024,Q,1,Des Moines,Northeast,N/A,Warehouse & Distribution,17737235.0,0.1118,10000.0,0.0,6.25,,,Des Moines_Northeast_N/A_Warehouse & Distribution,2023,Q,4,17737235.0,0.1124,6.25,-31600.0,1,0.0,0.0,-1.0,4160000.0
CBRE,2024,Q,3,Des Moines,Northeast,N/A,Warehouse & Distribution,17737235.0,0.1163,167325.0,0.0,6.25,,,Des Moines_Northeast_N/A_Warehouse & Distribution,2024,Q,1,17737235.0,0.1118,6.25,10000.0,2,0.0,0.0,4.0,15732500.0
CBRE,2024,Q,4,Des Moines,Northeast,N/A,Warehouse & Distribution,17737235.0,0.1023,247333.0,0.0,6.25,,,Des Moines_Northeast_N/A_Warehouse & Distribution,2024,Q,3,17737235.0,0.1163,6.25,167325.0,1,0.0,0.0,-12.0,8000800.0
CBRE,2023,Q,4,Des Moines,Northwest,N/A,Flex,823617.0,0.017,9548.0,0.0,9.0,,,Des Moines_Northwest_N/A_Flex,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Northwest,N/A,Flex,823617.0,0.017,0.0,0.0,8.97,,,Des Moines_Northwest_N/A_Flex,2023,Q,4,823617.0,0.017,9.0,9548.0,1,-0.0,0.0,0.0,-954800.0
CBRE,2024,Q,3,Des Moines,Northwest,N/A,Flex,826617.0,0.0305,12000.0,0.0,8.97,,,Des Moines_Northwest_N/A_Flex,2024,Q,1,823617.0,0.017,8.97,0.0,2,0.0,0.0,79.0,1200000.0
CBRE,2025,Q,2,Des Moines,Northwest,N/A,Industrial,5659624.0,0.029,0.0,0.0,6.65,0.0,,Des Moines_Northwest_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Northwest,N/A,Manufacturing,2346399.0,0.0,0.0,0.0,5.5,,,Des Moines_Northwest_N/A_Manufacturing,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Northwest,N/A,Manufacturing,2346399.0,0.0245,-57388.0,0.0,5.5,,,Des Moines_Northwest_N/A_Manufacturing,2023,Q,4,2346399.0,0.0,5.5,0.0,1,0.0,0.0,inf,-5738800.0
CBRE,2024,Q,3,Des Moines,Northwest,N/A,Manufacturing,2346399.0,0.0245,0.0,0.0,5.5,,,Des Moines_Northwest_N/A_Manufacturing,2024,Q,1,2346399.0,0.0245,5.5,-57388.0,2,0.0,0.0,0.0,5738800.0
CBRE,2024,Q,3,Des Moines,Northwest,N/A,Modern Bulk,2085427.0,0.0096,0.0,0.0,6.25,,,Des Moines_Northwest_N/A_Modern Bulk,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Northwest,N/A,Modern Bulk Warehouse & Distribution,2085427.0,0.0096,0.0,0.0,6.25,,,Des Moines_Northwest_N/A_Modern Bulk Warehouse & Distribution,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Northwest,N/A,Modern Bulk Warehouse & Distribution,2085427.0,0.0096,0.0,0.0,6.25,,,Des Moines_Northwest_N/A_Modern Bulk Warehouse & Distribution,2023,Q,4,2085427.0,0.0096,6.25,0.0,1,0.0,0.0,0.0,0.0
CBRE,2025,Q,1,Des Moines,Northwest,N/A,N/A,5659624.0,0.034,-3000.0,0.0,6.62,0.0,,Des Moines_Northwest_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,2,Des Moines,Northwest,N/A,Warehouse & Distribution,3805010.0,0.028,0.0,0.0,6.2,,,Des Moines_Northwest_N/A_Warehouse & Distribution,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Northwest,N/A,Warehouse & Distribution,3865010.0,0.028,38800.0,0.0,6.25,,,Des Moines_Northwest_N/A_Warehouse & Distribution,2023,Q,2,3805010.0,0.028,6.2,0.0,2,1.0,2.0,0.0,3880000.0
CBRE,2024,Q,1,Des Moines,Northwest,N/A,Warehouse & Distribution,3865010.0,0.028,0.0,0.0,6.25,,,Des Moines_Northwest_N/A_Warehouse & Distribution,2023,Q,4,3865010.0,0.028,6.25,38800.0,1,0.0,0.0,0.0,-3880000.0
CBRE,2024,Q,3,Des Moines,Northwest,N/A,Warehouse & Distribution,3865010.0,0.0241,0.0,0.0,6.25,,,Des Moines_Northwest_N/A_Warehouse & Distribution,2024,Q,1,3865010.0,0.028,6.25,0.0,2,0.0,0.0,-14.000000000000002,0.0
CBRE,2024,Q,4,Des Moines,Northwest,N/A,Warehouse & Distribution,3865010.0,0.0188,20300.0,0.0,6.25,,,Des Moines_Northwest_N/A_Warehouse & Distribution,2024,Q,3,3865010.0,0.0241,6.25,0.0,1,0.0,0.0,-22.0,2030000.0
CBRE,2023,Q,4,Des Moines,South,N/A,Flex,351129.0,0.0615,7500.0,0.0,8.25,,,Des Moines_South_N/A_Flex,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,South,N/A,Flex,351129.0,0.0615,0.0,0.0,8.44,,,Des Moines_South_N/A_Flex,2023,Q,4,351129.0,0.0615,8.25,7500.0,1,2.0,0.0,0.0,-750000.0
CBRE,2024,Q,3,Des Moines,South,N/A,Flex,478299.0,0.0452,0.0,0.0,8.44,,,Des Moines_South_N/A_Flex,2024,Q,1,351129.0,0.0615,8.44,0.0,2,0.0,36.0,-27.0,0.0
CBRE,2025,Q,2,Des Moines,South,N/A,Industrial,5773657.0,0.057,358677.0,0.0,6.98,55000.0,,Des Moines_South_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,South,N/A,Manufacturing,963057.0,0.0,0.0,0.0,4.75,,,Des Moines_South_N/A_Manufacturing,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,South,N/A,Manufacturing,963057.0,0.0,0.0,0.0,4.75,,,Des Moines_South_N/A_Manufacturing,2023,Q,4,963057.0,0.0,4.75,0.0,1,0.0,0.0,,0.0
CBRE,2024,Q,3,Des Moines,South,N/A,Manufacturing,963057.0,0.1142,0.0,0.0,4.75,,,Des Moines_South_N/A_Manufacturing,2024,Q,1,963057.0,0.0,4.75,0.0,2,0.0,0.0,inf,0.0
CBRE,2024,Q,3,Des Moines,South,N/A,Modern Bulk,720834.0,0.0,0.0,0.0,5.75,,,Des Moines_South_N/A_Modern Bulk,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,South,N/A,Modern Bulk Warehouse & Distribution,720834.0,0.0,0.0,0.0,5.25,,,Des Moines_South_N/A_Modern Bulk Warehouse & Distribution,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,South,N/A,Modern Bulk Warehouse & Distribution,720834.0,0.0,0.0,0.0,5.25,,,Des Moines_South_N/A_Modern Bulk Warehouse & Distribution,2023,Q,4,720834.0,0.0,5.25,0.0,1,0.0,0.0,,0.0
CBRE,2025,Q,1,Des Moines,South,N/A,N/A,5657657.0,0.105,0.0,55000.0,6.5,0.0,,Des Moines_South_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,2,Des Moines,South,N/A,Warehouse & Distribution,4258016.0,0.042,32153.0,0.0,4.95,,,Des Moines_South_N/A_Warehouse & Distribution,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,South,N/A,Warehouse & Distribution,4258016.0,0.049,2286.0,0.0,5.25,,,Des Moines_South_N/A_Warehouse & Distribution,2023,Q,2,4258016.0,0.042,4.95,32153.0,2,6.0,0.0,17.0,-2986700.0
CBRE,2024,Q,1,Des Moines,South,N/A,Warehouse & Distribution,4258016.0,0.049,0.0,0.0,5.25,,,Des Moines_South_N/A_Warehouse & Distribution,2023,Q,4,4258016.0,0.049,5.25,2286.0,1,0.0,0.0,0.0,-228600.0
CBRE,2024,Q,3,Des Moines,South,N/A,Warehouse & Distribution,4258016.0,0.049,0.0,0.0,5.25,,,Des Moines_South_N/A_Warehouse & Distribution,2024,Q,1,4258016.0,0.049,5.25,0.0,2,0.0,0.0,0.0,0.0
CBRE,2024,Q,4,Des Moines,South,N/A,Warehouse & Distribution,4258016.0,0.0437,22354.0,0.0,5.25,,,Des Moines_South_N/A_Warehouse & Distribution,2024,Q,3,4258016.0,0.049,5.25,0.0,1,0.0,0.0,-11.0,2235400.0
CBRE,2025,Q,2,Des Moines,Total,N/A,Industrial,67446167.0,0.072,1066076.0,0.0,6.85,397000.0,,Des Moines_Total_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Western Suburbs,N/A,Flex,5349447.0,0.0797,-3784.0,76800.0,9.45,,,Des Moines_Western Suburbs_N/A_Flex,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Western Suburbs,N/A,Flex,5349447.0,0.0691,56769.0,76800.0,9.66,,,Des Moines_Western Suburbs_N/A_Flex,2023,Q,4,5349447.0,0.0797,9.45,-3784.0,1,2.0,0.0,-13.0,6055300.0
CBRE,2024,Q,3,Des Moines,Western Suburbs,N/A,Flex,5426247.0,0.0621,14855.0,0.0,9.66,,,Des Moines_Western Suburbs_N/A_Flex,2024,Q,1,5349447.0,0.0691,9.66,56769.0,2,0.0,1.0,-10.0,-4191400.0
CBRE,2025,Q,2,Des Moines,Western Suburbs,N/A,Industrial,19670353.0,0.113,1209.0,0.0,7.31,0.0,,Des Moines_Western Suburbs_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Western Suburbs,N/A,Manufacturing,1882576.0,0.0,0.0,0.0,6.3,,,Des Moines_Western Suburbs_N/A_Manufacturing,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Western Suburbs,N/A,Manufacturing,1882576.0,0.0,0.0,0.0,6.3,,,Des Moines_Western Suburbs_N/A_Manufacturing,2023,Q,4,1882576.0,0.0,6.3,0.0,1,0.0,0.0,,0.0
CBRE,2024,Q,3,Des Moines,Western Suburbs,N/A,Manufacturing,1882576.0,0.0,0.0,0.0,6.3,,,Des Moines_Western Suburbs_N/A_Manufacturing,2024,Q,1,1882576.0,0.0,6.3,0.0,2,0.0,0.0,,0.0
CBRE,2024,Q,3,Des Moines,Western Suburbs,N/A,Modern Bulk,6331421.0,0.2333,0.0,0.0,6.5,,,Des Moines_Western Suburbs_N/A_Modern Bulk,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Western Suburbs,N/A,Modern Bulk Warehouse & Distribution,5548196.0,0.1053,0.0,685034.0,6.5,,,Des Moines_Western Suburbs_N/A_Modern Bulk Warehouse & Distribution,,,,,,,,,,,,
CBRE,2024,Q,1,Des Moines,Western Suburbs,N/A,Modern Bulk Warehouse & Distribution,5548196.0,0.1053,0.0,685034.0,6.5,,,Des Moines_Western Suburbs_N/A_Modern Bulk Warehouse & Distribution,2023,Q,4,5548196.0,0.1053,6.5,0.0,1,0.0,0.0,0.0,0.0
CBRE,2025,Q,1,Des Moines,Western Suburbs,N/A,N/A,19332350.0,0.074,-39475.0,0.0,7.54,0.0,,Des Moines_Western Suburbs_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,2,Des Moines,Western Suburbs,N/A,Warehouse & Distribution,12183081.0,0.036,42923.0,234348.0,6.0,,,Des Moines_Western Suburbs_N/A_Warehouse & Distribution,,,,,,,,,,,,
CBRE,2023,Q,4,Des Moines,Western Suburbs,N/A,Warehouse & Distribution,12183081.0,0.0466,-85466.0,685034.0,6.25,,,Des Moines_Western Suburbs_N/A_Warehouse & Distribution,2023,Q,2,12183081.0,0.036,6.0,42923.0,2,4.0,0.0,28.999999999999996,-12838900.0
CBRE,2024,Q,1,Des Moines,Western Suburbs,N/A,Warehouse & Distribution,12183081.0,0.0459,8000.0,685034.0,6.25,,,Des Moines_Western Suburbs_N/A_Warehouse & Distribution,2023,Q,4,12183081.0,0.0466,6.25,-85466.0,1,0.0,0.0,-2.0,9346600.0
CBRE,2024,Q,3,Des Moines,Western Suburbs,N/A,Warehouse & Distribution,12867767.0,0.1299,0.0,0.0,6.25,,,Des Moines_Western Suburbs_N/A_Warehouse & Distribution,2024,Q,1,12183081.0,0.0459,6.25,8000.0,2,0.0,6.0,183.0,-800000.0
CBRE,2024,Q,4,Des Moines,Western Suburbs,N/A,Warehouse & Distribution,12867767.0,0.1276,30000.0,0.0,6.25,,,Des Moines_Western Suburbs_N/A_Warehouse & Distribution,2024,Q,3,12867767.0,0.1299,6.25,0.0,1,0.0,0.0,-2.0,3000000.0
CBRE,2024,Q,1,Detroit,1-75 Corridor,N/A,Industrial,84658993.0,0.022,-188292.0,1340416.0,8.99,,,Detroit_1-75 Corridor_N/A_Industrial,,,,,,,,,,,,
CBRE,2024,Q,4,Detroit,1-75 Corridor,N/A,Industrial,85858110.0,0.029,-181108.0,816486.0,8.41,129415.0,,Detroit_1-75 Corridor_N/A_Industrial,2024,Q,1,84658993.0,0.022,8.99,-188292.0,3,-6.0,1.0,32.0,718400.0
CBRE,2025,Q,2,Detroit,1-75 Corridor,N/A,Industrial,64795168.0,0.034,-76556.0,816486.0,8.2,0.0,,Detroit_1-75 Corridor_N/A_Industrial,2024,Q,4,85858110.0,0.029,8.41,-181108.0,2,-2.0,-25.0,17.0,10455200.0
CBRE,2024,Q,3,Detroit,1-75 Corridor,N/A,N/A,85728695.0,0.024,78124.0,177174.0,8.62,,,Detroit_1-75 Corridor_N/A_N/A,,,,,,,,,,,,
CBRE,2025,Q,1,Detroit,1-75 Corridor,N/A,N/A,64783114.0,0.033,-74163.0,816486.0,8.61,0.0,,Detroit_1-75 Corridor_N/A_N/A,2024,Q,3,85728695.0,0.024,8.62,78124.0,2,-0.0,-24.0,38.0,-15228700.0
CBRE,2022,Q,4,Detroit,Detroit,N/A,Industrial,86464191.0,0.028,-262583.0,1758098.0,5.59,,,Detroit_Detroit_N/A_Industrial,,,,,,,,,,,,
CBRE,2024,Q,1,Detroit,Detroit,N/A,Industrial,88490691.0,0.049,131112.0,535342.0,6.1,,,Detroit_Detroit_N/A_Industrial,2022,Q,4,86464191.0,0.028,5.59,-262583.0,5,9.0,2.0,75.0,39369500.0
CBRE,2024,Q,4,Detroit,Detroit,N/A,Industrial,88786633.0,0.049,218972.0,0.0,5.92,0.0,,Detroit_Detroit_N/A_Industrial,2024,Q,1,88490691.0,0.049,6.1,131112.0,3,-3.0,0.0,0.0,8786000.0
CBRE,2025,Q,2,Detroit,Detroit,N/A,Industrial,78181535.0,0.057,-406056.0,0.0,8.44,0.0,,Detroit_Detroit_N/A_Industrial,2024,Q,4,88786633.0,0.049,5.92,218972.0,2,43.0,-12.0,16.0,-62502800.0
CBRE,2023,Q,2,Detroit,Detroit,N/A,Modern Warehouse,4789251.0,0.182,267875.0,1333098.0,7.22,,,Detroit_Detroit_N/A_Modern Warehouse,,,,,,,,,,,,
CBRE,2024,Q,3,Detroit,Detroit,N/A,N/A,88726033.0,0.051,-168459.0,,5.91,,,Detroit_Detroit_N/A_N/A,,,,,,,,,,,,
